Institution  ; Period ; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Notiz 
Austrian Science Fund (FWF);2022;2.170,35 ;10.3390/ijms23105419;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.170,35 ;10.3390/ijms23105337;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.194,32 ;10.3390/ijms23158325;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/ijms23148010;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/ijms23179885;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/ijms231710152;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/ijms23158742;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/ijms23179598;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232113087;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232012702;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232012326;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232012286;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.692,96 ;10.3390/ijms232012548;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232113052;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232012422;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.607,05 ;10.3390/ijms232113595;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms232214089;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.147,12 ;10.3390/ijms232315440;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/ijms24010650;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;983,85 ;10.3390/ijms222312671;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.957,70 ;10.3390/ijms222212454;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.193,53 ;10.3390/ijms23158252;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);International Journal of Molecular Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.250,29 ;10.3390/jcm11123277;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Clinical Medicine;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.783,92 ;10.3390/jcm11247305;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Clinical Medicine;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.421,60 ;10.3390/jof8020093;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.583,91 ;10.3390/jof8020137;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.330,94 ;10.3390/jof8060571;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.365,86 ;10.3390/jof8101013;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.987,20 ;10.3390/jof8101030;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.005,64 ;10.3390/jof8121254;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Journal of Fungi;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.450,86 ;10.3390/make4020016;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Machine Learning and Knowledge Extraction;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.016,74 ;10.3390/md20020106;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Marine Drugs;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.016,74 ;10.3390/md20030175;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Marine Drugs;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.250,29 ;10.3390/md20060395;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Marine Drugs;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.130,38 ;10.3390/md20060359;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Marine Drugs;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.883,65 ;10.3390/ma15155354;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Materials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.583,91 ;10.3390/math10050750;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Mathematics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.502,76 ;10.3390/math10050823;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Mathematics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.753,61 ;10.3390/math10203872;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Mathematics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.090,40 ;10.3390/membranes12060566;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Membranes;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.077,06 ;10.3390/membranes12111120;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Membranes;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.409,95 ;10.3390/membranes13010076;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Membranes;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.583,91 ;10.3390/metabo12030213;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.728,19 ;10.3390/metabo12040291;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.728,19 ;10.3390/metabo12030270;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.930,51 ;10.3390/metabo12060516;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.987,20 ;10.3390/metabo12080761;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.987,20 ;10.3390/metabo12080770;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.308,87 ;10.3390/metabo12111015;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metabolites;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.713,18 ;10.3390/met12111915;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Metals;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.051,92 ;10.3390/microorganisms10030549;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Microorganisms;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.090,40 ;10.3390/microorganisms10050946;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Microorganisms;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.728,19 ;10.3390/molecules27062034;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.944,60 ;10.3390/molecules27041312;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.170,35 ;10.3390/molecules27103221;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/molecules27154760;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.235,75 ;10.3390/molecules27154937;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/molecules27196764;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.157,92 ;10.3390/molecules28020495;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Molecules;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.016,74 ;10.3390/nano12050813;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.367,50 ;10.3390/nano12060895;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.770,63 ;10.3390/nano12132142;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.318,59 ;10.3390/nano12142492;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.318,59 ;10.3390/nano12142502;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.318,59 ;10.3390/nano12183185;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.753,61 ;10.3390/nano12193491;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.137,70 ;10.3390/nano12223965;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.238,78 ;10.3390/nano12234264;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nanomaterials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.818,37 ;10.3390/nu14040748;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.809,34 ;10.3390/nu14061236;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.410,18 ;10.3390/nu14102065;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.484,28 ;10.3390/nu14173605;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.676,53 ;10.3390/nu14183867;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.676,53 ;10.3390/nu14183802;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.400,51 ;10.3390/nu15010244;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Nutrients;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.930,51 ;10.3390/ph15060701;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceuticals;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.680,69 ;10.3390/ph15060680;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceuticals;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.915,33 ;10.3390/ph15111321;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceuticals;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.612,10 ;10.3390/ph16010023;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceuticals;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.250,29 ;10.3390/pharmaceutics14051103;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceutics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.266,81 ;10.3390/pharmaceutics14091837;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Pharmaceutics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.006,82 ;10.3390/philosophies7020032;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Philosophies;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.583,91 ;10.3390/plants11030280;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Plants;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.090,40 ;10.3390/plants11101289;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Plants;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.090,40 ;10.3390/plants11081093;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Plants;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.187,58 ;10.3390/plants11212911;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Plants;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.158,75 ;10.3390/psychiatryint3030019;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Psychiatry International;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.330,23 ;10.3390/rs14133166;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Remote Sensing;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.872,70 ;10.3390/s22041682;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sensors;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.572,97 ;10.3390/s22166120;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sensors;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.318,59 ;10.3390/s22145446;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sensors;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.430,16 ;10.3390/socsci11120578;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Social Sciences;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.987,20 ;10.3390/su14148685;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sustainability;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.915,33 ;10.3390/su142215485;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sustainability;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.092,79 ;10.3390/su14127161;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Sustainability;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.717,95 ;10.3390/sym14091890;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Symmetry;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.730,27 ;10.3390/sym13060972;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Symmetry;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.821,51 ;10.3390/toxics10070406;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Toxics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.753,61 ;10.3390/toxics10110652;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Toxics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;865,64 ;10.3390/toxics10020100;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Toxics;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.530,80 ;10.3390/v14071401;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Viruses;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.821,52 ;10.3390/v14092004;FALSE;MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUTE (MDPI);Viruses;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1073/pnas.2101496118;TRUE;NATIONAL ACADEMY OF SCIENCES;Proceedings of the National Academy of Sciences of the United States of America;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;4.406,30 ;10.1073/pnas.2108194118;TRUE;NATIONAL ACADEMY OF SCIENCES;Proceedings of the National Academy of Sciences of the United States of America;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;5.292,00 ;10.1073/pnas.2201136119;TRUE;NATIONAL ACADEMY OF SCIENCES;Proceedings of the National Academy of Sciences of the United States of America;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1073/pnas.2112840119;TRUE;NATIONAL ACADEMY OF SCIENCES;Proceedings of the National Academy of Sciences of the United States of America;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;3.497,44 ;10.1364/OPTICA.405938;FALSE;OPTICA PUBLISHING GROUP;Optica;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.808,05 ;10.1364/OPTICA.443440;FALSE;OPTICA PUBLISHING GROUP;Optica;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.411,66 ;10.1364/OE.437396;FALSE;OPTICA PUBLISHING GROUP;Optics Express;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1364/OL.427816;TRUE;OPTICA PUBLISHING GROUP;Optics Letters;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1364/OL.444074;TRUE;OPTICA PUBLISHING GROUP;Optics Letters;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1364/PRJ.465883;TRUE;OPTICA PUBLISHING GROUP;Photonics Research;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/cercor/bhab518;TRUE;OXFORD UNIVERSITY PRESS;Cerebral Cortex;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/ej/ueab092;TRUE;OXFORD UNIVERSITY PRESS;Economic Journal;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/joc/jqac008;TRUE;OXFORD UNIVERSITY PRESS;European Journal of Communication;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.346,00 ;10.1093/ijnp/pyab085;FALSE;OXFORD UNIVERSITY PRESS;International Journal of Neuropsychopharmacology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/jac/dkab485;TRUE;OXFORD UNIVERSITY PRESS;Journal of Antimicrobial Chemotherapy;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;3.312,00 ;10.1093/jxb/erac018//AlteRL;TRUE;OXFORD UNIVERSITY PRESS;Journal of Experimental Botany;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/migration/mnac007;TRUE;OXFORD UNIVERSITY PRESS;Migration Studies;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.342,26 ;10.1093/molbev/msab344;FALSE;OXFORD UNIVERSITY PRESS;Molecular Biology and Evolution;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;3.840,00 ;10.1093/nar/gkac202;FALSE;OXFORD UNIVERSITY PRESS;Nucleic Acids Research;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/plphys/kiab134;TRUE;OXFORD UNIVERSITY PRESS;Plant Physiology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/sleep/zsac065;TRUE;OXFORD UNIVERSITY PRESS;Sleep;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.051,00 ;10.1093/scan/nsab035;FALSE;OXFORD UNIVERSITY PRESS;Social Cognitive and Affective Neuroscience;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1093/treephys/tpab093;TRUE;OXFORD UNIVERSITY PRESS;Tree Physiology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.029,64 ;10.7717/peerj-cs.773;FALSE;PEER J;PeerJ Computer Science;Peer-Reviewed Publications;
