"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2016","1386.35","10.1038/srep20382",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/34418/","34418"
"University of Regensburg","2016","1600.73","10.1371/journal.pone.0158444",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/34470/","34470"
"University of Regensburg","2016","1600.73","10.1371/journal.pone.0159059",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/34471/","34471"
"University of Regensburg","2016","2409.12","10.1371/journal.ppat.1005748",FALSE,"Public Library of Science","PLoS Pathogens",NA,NA,NA,"http://epub.uni-regensburg.de/34494/","34494"
"University of Regensburg","2016","1386.35","10.1038/srep31606",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/34511/","34511"
"University of Regensburg","2016","3570","10.1242/dmm.025536",FALSE,"The Company of Biologists Ltd","Disease Models and Mechanisms",NA,NA,NA,"http://epub.uni-regensburg.de/34512/","34512"
"University of Regensburg","2016","1038.54","10.3390/ijms17081335",FALSE,"MDPI","International Journal of Molecular Science",NA,NA,NA,"http://epub.uni-regensburg.de/34567/","34567"
"University of Regensburg","2016","1781.37","10.3390/s16081238",FALSE,"MDPI","Sensors",NA,NA,NA,"http://epub.uni-regensburg.de/34568/","34568"
"University of Regensburg","2016","2166.59","10.1155/2016/2685147",FALSE,"Hindawi","Stem Cells International",NA,NA,NA,"http://epub.uni-regensburg.de/34732/","34732"
"University of Regensburg","2016","1253.15","10.1186/s40064-015-1451-3",FALSE,"Springer","Springer Plus",NA,"cc_by_4",NA,"http://epub.uni-regensburg.de/34773/","34773"
"University of Regensburg","2016","3040.89","10.18632/oncotarget.11379",FALSE,"Impact Journals","Oncotarget",NA,NA,NA,"http://epub.uni-regensburg.de/34871/","34871"
"University of Regensburg","2016","1820.7","10.1002/ece3.2515",FALSE,"Wiley Subscription Services Inc.","Ecology and Evolution",NA,NA,NA,"http://epub.uni-regensburg.de/34872/","34872"
"University of Regensburg","2016","1682.79","10.1371/journal.pone.0167957",FALSE,"Public Library of Science","PLoS ONE","1932-6203 (online)","cc_by_4",NA,"http://epub.uni-regensburg.de/35004/","35004"
"University of Regensburg","2016","115.68","10.3727/096368916X691646",FALSE,"Cognizant Communication Corporation","Cell Transplantation","1555-3892",NA,NA,"http://epub.uni-regensburg.de/35056/","35056"
"University of Regensburg","2016","437.53","10.4103/2152-7806.195234",FALSE,"Medknow Publications","Surgical Neurology International",NA,NA,NA,"http://epub.uni-regensburg.de/35057/","35057"
"University of Regensburg","2016","1625.09","10.1155/2016/9124986",FALSE,"Hindawi","Neural Plasticity",NA,NA,NA,"http://epub.uni-regensburg.de/35058/","35058"
"University of Regensburg","2016","2237.2","10.1111/jcmm.13019",FALSE,"Wiley Subscription Services Inc.","Journal of Cellular and Molecular Medicine",NA,NA,NA,"http://epub.uni-regensburg.de/35059/","35059"
"University of Regensburg","2016","1634.41","10.1371/journal.pone.0164060",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/35060/","35060"
"University of Regensburg","2016","1456.56","10.1002/ece3.2474",FALSE,"Wiley Subscription Services Inc.","Ecology and Evolution",NA,NA,NA,"http://epub.uni-regensburg.de/35063/","35063"
"University of Regensburg","2016","1881.81","10.1136/bmjopen-2016-011793",FALSE,"Copyrght Clearance Center Rights Link","BMJ Open",NA,NA,NA,"http://epub.uni-regensburg.de/35064/","35064"
"University of Regensburg","2016","1195.06","10.2147/JPR.S124379",FALSE,"Dove Press","Journal of Pain Research",NA,NA,NA,"http://epub.uni-regensburg.de/35065/","35065"
"University of Regensburg","2016","1682.96","10.1371/journal.pone.0167181",FALSE,"Public Library of Science","PLoS ONE",NA,NA,NA,"http://epub.uni-regensburg.de/35066/","35066"
"University of Regensburg","2016","1386.35","10.1038/srep38218",FALSE,"Nature Publishing Group","Scientific Reports",NA,NA,NA,"http://epub.uni-regensburg.de/35067/","35067"
"University of Regensburg","2016","571.2","10.1002/ccr3.772",FALSE,"Wiley Subscription Services Inc.","Clinical Case Reports",NA,NA,NA,"http://epub.uni-regensburg.de/35068/","35068"
"University of Regensburg","2016","1677.6","10.1098/rsob.160229",FALSE,"The Royal Society Publishing","Open Biology",NA,NA,NA,"http://epub.uni-regensburg.de/35069/","35069"
"University of Regensburg","2016","2382.37","10.3389/fnagi.2016.00293",FALSE,"Frontiers Media SA","Frontiers in Aging Neuroscience",NA,NA,NA,"http://epub.uni-regensburg.de/35070/","35070"
