"Institution","DOI","period"
"University of Cambridge","10.1007/s00018-016-2402-z","2016"
"University of Cambridge","10.1007/s11186-016-9279-6","2016"
"University of Cambridge","10.1007/s10236-016-1011-6","2016"
"University of Cambridge","10.3758/s13414-016-1237-x","2016"
"University of Cambridge","10.1007/s10745-016-9858-1","2016"
"University of Cambridge","10.1007/s10494-016-9762-1","2016"
"University of Cambridge","10.1007/s12028-016-0319-x","2016"
"University of Cambridge","10.1007/s11005-016-0896-9","2016"
"University of Cambridge","10.1007/s00221-016-4823-1","2016"
"University of Cambridge","10.1007/s11217-016-9556-x","2016"
"University of Cambridge","10.1007/s00018-016-2408-6","2016"
"University of Cambridge","10.1007/s40825-016-0047-x","2016"
"University of Cambridge","10.1007/s40656-016-0123-0","2016"
"University of Cambridge","10.1007/s10652-016-9492-x","2016"
"University of Cambridge","10.1007/s11422-016-9750-8","2016"
"University of Cambridge","10.1007/s00018-016-2427-3","2016"
"University of Cambridge","10.1007/s40279-016-0656-0","2016"
"University of Cambridge","10.1007/s10961-016-9543-y","2016"
"University of Cambridge","10.1007/s00265-016-2238-4","2016"
"University of Cambridge","10.1007/s10948-016-3944-x","2016"
"University of Cambridge","10.1007/s10955-016-1690-x","2016"
"University of Cambridge","10.1007/s10539-016-9557-8","2016"
"University of Cambridge","10.1007/s11098-016-0844-7","2016"
"University of Cambridge","10.1007/s00125-016-4187-x","2016"
"University of Cambridge","10.1007/s00348-016-2290-x","2016"
"University of Cambridge","10.1007/s11095-016-2083-1","2016"
"University of Cambridge","10.1007/s00226-016-0882-5","2016"
"University of Cambridge","10.1007/s00208-016-1504-0","2016"
"University of Cambridge","10.1007/s12028-016-0356-5","2016"
"University of Cambridge","10.1007/s11229-016-1294-7","2016"
"University of Chester","10.1007/s10915-016-0319-1","2016"
"University of Derby","10.1007/s12528-016-9129-6","2016"
"University of Dundee","10.1007/s10013-016-0232-9","2016"
"University of Dundee","10.1007/s00203-016-1322-5","2016"
"University of East Anglia","10.1007/s10551-016-3373-6","2016"
"University of East Anglia","10.1007/s10640-016-0091-6","2016"
"University of East Anglia","10.1007/s10618-016-0483-9","2016"
"University of East Anglia","10.1007/s10803-016-2971-6","2016"
"University of East Anglia","10.1007/s10113-016-1080-6","2016"
"University of East Anglia","10.1007/s00453-016-0241-9","2016"
"University of Edinburgh","10.1007/s00401-016-1638-x","2016"
"University of Edinburgh","10.1007/s12665-016-6240-y","2016"
"University of Edinburgh","10.1007/s12551-016-0242-6","2016"
"University of Edinburgh","10.1007/s11229-016-1262-2","2016"
"University of Edinburgh","10.1007/s12551-016-0234-6","2016"
"University of Edinburgh","10.1007/s10519-016-9822-2","2016"
"University of Edinburgh","10.1007/s10342-016-1011-6","2016"
"University of Edinburgh","10.1007/s11406-016-9782-z","2016"
"University of Edinburgh","10.1007/s00018-016-2404-x","2016"
"University of Edinburgh","10.1007/s00167-016-4367-8","2016"
"University of Edinburgh","10.1007/s11217-016-9555-y","2016"
"University of Edinburgh","10.1245/s10434-016-5683-4","2016"
"University of Edinburgh","10.1140/epjst/e2016-60084-6","2016"
"University of Edinburgh","10.1007/s10728-016-0334-2","2016"
"University of Edinburgh","10.1007/s13365-016-0504-x","2016"
"University of Edinburgh","10.1007/s11266-016-9810-4","2016"
"University of Edinburgh","10.1007/s00440-016-0748-7","2016"
"University of Edinburgh","10.3758/s13415-016-0478-4","2016"
"University of Edinburgh","10.1007/s10992-016-9420-z","2016"
"University of Edinburgh","10.1007/s12018-016-9226-0","2016"
"University of Edinburgh","10.1007/s11406-016-9772-1","2016"
"University of Edinburgh","10.1007/s11229-016-1279-6","2016"
"University of Edinburgh","10.1007/s11229-016-1285-8","2016"
"University of Edinburgh","10.1007/s10577-016-9539-3","2016"
"University of Edinburgh","10.1007/s12402-016-0210-9","2016"
"University of Exeter","10.1007/s40799-016-0144-3","2016"
"University of Exeter","10.1007/s00426-016-0827-5","2016"
"University of Exeter","10.1007/s00382-016-3270-9","2016"
"University of Exeter","10.1007/s00332-016-9345-2","2016"
"University of Exeter","10.1007/s10526-016-9777-5","2016"
"University of Exeter","10.1007/s10531-016-1257-9","2016"
"University of Exeter","10.1007/s10814-016-9100-0","2016"
"University of Glasgow","10.1007/s11306-016-1134-2","2016"
"University of Glasgow","10.1007/s00592-016-0940-3","2016"
"University of Glasgow","10.1007/s00464-016-5313-z","2016"
"University of Glasgow","10.1007/s00294-016-0662-7","2016"
"University of Glasgow","10.1007/s11886-016-0795-9","2016"
"University of Glasgow","10.1007/s11229-016-1263-1","2016"
"University of Glasgow","10.1245/s10434-016-5684-3","2016"
"University of Glasgow","10.1007/s00251-016-0962-6","2016"
"University of Greenwich","10.1007/s10973-016-5957-x","2016"
"University of Greenwich","10.1007/s40828-016-0038-0","2016"
"University of Greenwich","10.1007/s00421-016-3520-x","2016"
"University of Greenwich","10.1007/s00394-016-1353-3","2016"
"University of Huddersfield","10.1007/s11896-016-9218-5","2016"
"University of Huddersfield","10.1007/s10734-016-0101-1","2016"
"University of Kent","10.1007/s11784-016-0378-9","2016"
"University of Kent","10.1007/s10044-016-0587-2","2016"
"University of Kent","10.1007/s40141-016-0137-2","2016"
"University of Kent","10.1007/s00421-016-3496-6","2016"
"University of Kent","10.1007/s10815-016-0832-z","2016"
"University of Kent","10.1007/s10882-016-9524-y","2016"
"University of Kent","10.1007/s00421-016-3508-6","2016"
"University of Kent","10.1007/s10640-016-0102-7","2016"
"University of Leeds","10.1007/s00381-016-3295-8","2016"
"University of Leeds","10.1007/s00270-016-1490-3","2016"
"University of Leeds","10.1007/s00382-016-3440-9","2016"
"University of Leeds","10.1007/s11116-016-9744-0","2016"
"University of Leeds","10.1007/s10762-016-0336-z","2016"
"University of Leeds","10.1007/s00190-016-0978-6","2016"
"University of Leeds","10.1007/s11302-016-9553-0","2016"
"University of Leeds","10.1007/s00442-016-3796-x","2016"
"University of Leeds","10.1007/s10067-016-3503-7","2016"
"University of Leeds","10.1007/s11440-016-0512-2","2016"
"University of Leeds","10.1007/s11153-016-9597-7","2016"
"University of Leeds","10.1007/s13762-016-1229-3","2016"
"University of Leicester","10.1007/s00125-016-4162-6","2016"
"University of Leicester","10.1007/s00414-016-1473-6","2016"
"University of Leicester","10.1007/s11075-016-0235-3","2016"
"University of Leicester","10.1007/s40615-016-0316-y","2016"
"University of Leicester","10.1007/s10515-016-0209-7","2016"
"University of Leicester","10.1140/epjst/e2016-60099-y","2016"
"University of Lincoln","10.1007/s00018-016-2406-8","2016"
"University of Lincoln","10.1007/s10508-016-0905-1","2016"
"University of Liverpool","10.1007/s10506-016-9190-5","2016"
"University of Liverpool","10.1007/s00296-016-3590-4","2016"
"University of Liverpool","10.1007/s11060-016-2320-9","2016"
"University of Liverpool","10.1007/s00467-016-3533-z","2016"
"University of Liverpool","10.1007/s10998-016-0169-5","2016"
"University of Liverpool","10.1007/s40598-016-0060-8","2016"
"University of Liverpool","10.1007/s00209-016-1784-9","2016"
"University of Liverpool","10.1007/s00477-016-1360-1","2016"
"University of Liverpool","10.1007/s11896-016-9222-9","2016"
"University of Liverpool","10.1007/s11250-016-1195-2","2016"
"University of Liverpool","10.1007/s10851-016-0692-2","2016"
"University of Liverpool","10.1007/s11153-016-9598-6","2016"
"University of Liverpool","10.1007/s00702-016-1663-x","2016"
"University of Manchester","10.1007/s11038-016-9499-9","2016"
"University of Manchester","10.1007/s12689-016-0071-x","2016"
"University of Manchester","10.1007/s10443-016-9538-8","2016"
"University of Manchester","10.1007/s10443-016-9554-8","2016"
"University of Manchester","10.1245/s10434-016-5673-6","2016"
"University of Manchester","10.1007/s10443-016-9549-5","2016"
"University of Manchester","10.1007/s00170-016-9542-z","2016"
"University of Manchester","10.1007/s10443-016-9545-9","2016"
"University of Manchester","10.1007/s00245-016-9388-7","2016"
"University of Manchester","10.1007/s10443-016-9557-5","2016"
"University of Manchester","10.1007/s10443-016-9550-z","2016"
"University of Manchester","10.1007/s11906-016-0697-7","2016"
"University of Manchester","10.1007/s10443-016-9560-x","2016"
"University of Manchester","10.1007/s10443-016-9559-3","2016"
"University of Manchester","10.1007/s12104-016-9720-9","2016"
"University of Manchester","10.1007/s00018-016-2418-4","2016"
"University of Manchester","10.1007/s10875-016-0359-1","2016"
"University of Manchester","10.1007/s40846-016-0184-2","2016"
"University of Manchester","10.1007/s11999-016-5199-z","2016"
"University of Manchester","10.1007/s11051-016-3691-8","2016"
"University of Manchester","10.1007/s10067-016-3485-5","2016"
"University of Manchester","10.1007/s10443-016-9563-7","2016"
"University of Manchester","10.1007/s10443-016-9570-8","2016"
"University of Manchester","10.1007/s10443-016-9561-9","2016"
"University of Manchester","10.1007/s40722-016-0071-5","2016"
"University of Manchester","10.1007/s10555-016-9645-x","2016"
"University of Manchester","10.1007/s11406-016-9787-7","2016"
"University of Manchester","10.1007/s00018-016-2433-5","2016"
"University of Manchester","10.1007/s00198-016-3816-z","2016"
"University of Nottingham","10.1007/s10803-016-2965-4","2016"
"University of Nottingham","10.1007/s10584-016-1773-3","2016"
"University of Nottingham","10.1007/s12551-016-0232-8","2016"
"University of Nottingham","10.1007/s00787-016-0915-5","2016"
"University of Nottingham","10.1007/s10479-016-2379-x","2016"
"University of Nottingham","10.1007/s00248-016-0895-5","2016"
"University of Nottingham","10.1617/s11527-016-0982-6","2016"
"University of Oxford","10.1007/s00270-016-1506-z","2016"
"University of Oxford","10.1007/s40316-016-0072-8","2016"
"University of Oxford","10.1007/s10711-016-0209-6","2016"
"University of Oxford","10.1007/s11061-016-9504-6","2016"
"University of Oxford","10.1007/s12526-016-0598-7","2016"
"University of Oxford","10.1007/s11211-016-0275-9","2016"
"University of Oxford","10.1007/s12187-016-9428-5","2016"
"University of Oxford","10.1007/s00348-016-2282-x","2016"
"University of Oxford","10.1007/s13347-016-0241-3","2016"
"University of Oxford","10.1007/s11205-016-1483-2","2016"
"University of Oxford","10.1007/s10640-016-0086-3","2016"
"University of Oxford","10.1007/s10665-016-9879-1","2016"
"University of Oxford","10.1007/s00213-016-4477-5","2016"
"University of Oxford","10.3758/s13423-016-1198-z","2016"
"University of Oxford","10.1007/s11075-016-0248-y","2016"
"University of Oxford","10.1007/s11017-016-9389-1","2016"
"University of Oxford","10.1007/s10544-016-0137-0","2016"
"University of Oxford","10.1007/s11098-016-0843-8","2016"
"University of Oxford","10.1007/s11548-016-1511-3","2016"
"University of Oxford","10.1007/s00125-016-4178-y","2016"
"University of Oxford","10.1007/s10519-016-9832-0","2016"
"University of Oxford","10.1007/s00410-016-1319-8","2016"
"University of Oxford","10.1007/s00220-016-2790-9","2016"
"University of Oxford","10.1007/s40750-016-0058-4","2016"
"University of Oxford","10.1007/s11071-016-3272-5","2016"
"University of Oxford","10.1007/s00236-016-0287-9","2016"
"University of Oxford","10.1007/s00167-016-4404-7","2016"
"University of Oxford","10.1007/s11205-016-1540-x","2016"
"University of Oxford","10.1007/s00348-016-2286-6","2016"
"University of Oxford","10.1140/epjst/e2016-60018-x","2016"
"University of Portsmouth","10.1007/s11042-016-4109-4","2016"
"University of Portsmouth","10.1007/s11042-016-4062-2","2016"
"University of Portsmouth","10.1007/s41066-016-0034-1","2016"
"University of Reading","10.1007/s00030-016-0415-9","2016"
"University of Reading","10.1007/s11156-016-0609-6","2016"
"University of Reading","10.1007/s13164-016-0323-2","2016"
"University of Reading","10.1007/s00382-016-3467-y","2016"
"University of Salford","10.1007/s10886-016-0784-x","2016"
"University of Sheffield","10.1007/s11238-016-9581-9","2016"
"University of Sheffield","10.1007/s12192-016-0750-0","2016"
"University of Sheffield","10.1007/s00125-016-4146-6","2016"
"University of Sheffield","10.1007/s10704-016-0170-2","2016"
"University of Sheffield","10.1007/s00417-016-3546-0","2016"
"University of Sheffield","10.1007/s11365-016-0425-4","2016"
"University of Sheffield","10.1007/s40823-016-0018-5","2016"
"University of Sheffield","10.1007/s11120-016-0322-2","2016"
"University of Sheffield","10.1007/s11136-016-1483-3","2016"
"University of Sheffield","10.1007/s11095-016-2076-0","2016"
"University of Sheffield","10.1007/s00453-016-0262-4","2016"
"University of Sheffield","10.1007/s10953-016-0554-y","2016"
"University of Sheffield","10.1007/s12520-016-0447-4","2016"
"University of Sheffield","10.1007/s10439-016-1772-6","2016"
"University of Southampton","10.1007/s10107-016-1090-7","2016"
"University of Southampton","10.1007/s11249-016-0794-4","2016"
"University of Southampton","10.1007/s12062-016-9168-9","2016"
"University of Southampton","10.1007/s11136-016-1449-5","2016"
"University of Southampton","10.1007/s10610-016-9332-z","2016"
"University of Southampton","10.1007/s10677-016-9775-9","2016"
"University of Southampton","10.1007/s00467-016-3560-9","2016"
"University of Southampton","10.1007/s11166-016-9245-8","2016"
"University of Southampton","10.1007/s12160-016-9866-9","2016"
"University of Southampton","10.1007/s10040-016-1511-y","2016"
"University of St Andrews","10.1007/s10436-016-0285-5","2016"
"University of St Andrews","10.1007/s11229-016-1254-2","2016"
"University of St Andrews","10.1007/s00442-016-3780-5","2016"
"University of St Andrews","10.1007/s11554-016-0655-2","2016"
"University of St Andrews","10.1007/s11229-016-1264-0","2016"
"University of St Andrews","10.1007/s10071-016-1061-7","2016"
"University of St Andrews","10.1007/s00010-016-0451-x","2016"
"University of St Andrews","10.1007/s10459-016-9744-z","2016"
"University of St Andrews","10.1007/s00779-016-0997-6","2016"
"University of St Andrews","10.1007/s00209-016-1826-3","2016"
"University of Stirling","10.1007/s00477-016-1354-z","2016"
"University of Stirling","10.1007/s11258-016-0677-7","2016"
"University of Stirling","10.1007/s10695-016-0305-4","2016"
"University of Stirling","10.1007/s10198-016-0856-4","2016"
"University of Strathclyde","10.1007/s11356-016-7997-y","2016"
"University of Strathclyde","10.1007/s11156-016-0610-0","2016"
"University of Strathclyde","10.1007/s12560-016-9275-z","2016"
"University of Surrey","10.1007/s10569-016-9740-x","2016"
"University of Surrey","10.1007/s00285-016-1073-6","2016"
