institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2023,3912.7302665431716,10.1093/nar/gkad1020,"OMA orthology in 2024: improved prokaryote coverage, ancestral and extant GO enrichment, a revamped synteny viewer and more in the OMA Ecosystem",2023-12-11,Nucleic Acids Research,Oxford University Press,FALSE,3802,0.9717,SOA23LT001635,NA,100000001-205085,Chronoshub
Swiss National Science Foundation (SNSF),2023,2826.3352886693424,10.1002/eom2.12353,Influence of carbon on the dynamic changes in Co oxidation state of Ba0.5Sr0.5Co0.8Fe0.2O3-δ perovskite catalyst during the oxygen reduction and evolution reactions,2023-12-11,EcoMat,Wiley,FALSE,2746.35,0.9717,8167221,NA,"183670, 193111",Chronoshub
Swiss National Science Foundation (SNSF),2023,2394.0722445199135,10.3390/biom13121728,Exploring Novel Variants of Cytochrome P450 Reductase Gene (POR) from the Genome Aggregation Database by Integrating Bioinformatic tools and functional assays,2023-12-11,Biomolecules,MDPI,FALSE,2326.32,0.9717,2736030,NA,204518,Chronoshub
Swiss National Science Foundation (SNSF),2023,5974.09694350108,10.1038/s41467-023-43739-5,CENP-A and CENP-B collaborate to create an open centromeric chromatin state,2023-12-11,Nature Communications,Nature Publishing Group,FALSE,5805.03,0.9717,2939342271,NA,"173169, 200604",Chronoshub
Swiss National Science Foundation (SNSF),2023,3538.015951425337,10.1093/gji/ggab314,Investigating the subsurface in a shallow water environment using array and single-station ambient vibration techniques,2023-12-11,Geophysical Journal International,Oxford University Press,TRUE,3437.8901,0.9717,Reimbursement E14617268,NA,171017,Chronoshub
Swiss National Science Foundation (SNSF),2023,5974.09694350108,10.1038/s41467-023-43747-5,Neural substrates of parallel devaluation-sensitive and devaluation-insensitive Pavlovian learning in humans,2023-12-11,Nature Communications,Nature Publishing Group,FALSE,5805.03,0.9717,2939329644,NA,193120,Chronoshub
Swiss National Science Foundation (SNSF),2023,3111.104353195431,10.3389/fpsyt.2022.852712,Ability to care for an ill loved one during the first COVID-19 lockdown: Mediators of informal caregivers’ stress in Europe,2023-12-11,Frontiers in Psychiatry,Frontiers Media,FALSE,3023.0601,0.9717,Reimbursement 2022-0543870-2,NA,185422,Chronoshub
Swiss National Science Foundation (SNSF),2023,3485.8186683132653,10.1038/s41522-023-00464-7,Genotoxic stress stimulates eDNA release via explosive cell lysis and thereby promotes streamer formation of Burkholderia cenocepacia H111 cultured in a microfluidic device,2023-12-11,npj Biofilms and Microbiomes,Nature Publishing Group,FALSE,3387.17,0.9717,2939332000,NA,"192800, 179834",Chronoshub
Swiss National Science Foundation (SNSF),2023,370.4847175054029,10.14573/altex.2310251,Summer School for Systematic Reviews of Animal Studies: Fostering Evidence-Based and Rigorous Animal Research,2023-12-11,ALTEX : Alternatives to Animal Experimentation,ALTEX Edition,TRUE,360,0.9717,23-400,NA,206504,Chronoshub
Swiss National Science Foundation (SNSF),2023,1646.5987444684574,10.5194/cp-19-2423-2023,Distinguishing the combined vegetation and soil component of δ13C variation in speleothem records from subsequent degassing and prior calcite precipitation effects,2023-12-11,Climate of the Past,Copernicus GmbH,FALSE,1600,0.9717,Chronos-PUC-2023-66,NA,180789,Chronoshub
Swiss National Science Foundation (SNSF),2023,5974.09694350108,10.1038/s41467-023-44031-2,Harnessing PROTAC technology to combat stress hormone receptor activation,2023-12-11,Nature Communications,Nature Publishing Group,FALSE,5805.03,0.9717,2939342056,NA,201543,Chronoshub
Swiss National Science Foundation (SNSF),2023,2984.460224349079,10.1128/spectrum.03966-23,Klebsiella pneumoniae OmpR facilitates lung infection through transcriptional regulation of key virulence factors,2023-12-04,MICROBIOLOGY SPECTRUM,AMER SOC MICROBIOLOGY,FALSE,2900,0.9717,APC600478190A,NA,"192517, 200792, 180541",Chronoshub
Swiss National Science Foundation (SNSF),2023,1543.6863229391788,10.1063/4.0000213,Theoretical study of time-resolved photoelectron circular dichroism in the photodissociation of a chiral molecule,2023-12-04,Structural Dynamics,AIP Publishing LLC and ACA,FALSE,1500,0.9717,SDY23-AR-IUSD2024-00078_00220,NA,172946,Chronoshub
Swiss National Science Foundation (SNSF),2023,2931.6352783781003,10.1038/s43247-023-01084-x,ChatClimate: Grounding conversational AI in climate science,2023-12-04,Communications Earth & Environment,Springer Nature,FALSE,2848.67,0.9717,2939331972,NA,207800,Chronoshub
Swiss National Science Foundation (SNSF),2023,1337.8614798806216,10.1097/jova.0000000000000076,Parkes Weber Syndrome: Contribution of the Genotype to the Diagnosis,2023-12-04,Journal of Vascular Anomalies,Wolters Kluwer,FALSE,1300,0.9717,APC600466980,NA,193694,Chronoshub
Swiss National Science Foundation (SNSF),2023,1481.9388700216116,10.1098/rsos.231471,Social administration of juvenile hormone to larvae increases body size and nutritional needs for pupation,2023-12-04,Royal Society Open Science,The Royal Society,FALSE,1440,0.9717,APC600478264,NA,179776,Chronoshub
Swiss National Science Foundation (SNSF),2023,4815.858804157661,10.1186/s13059-023-03085-7,Statistical learning quantifies transposable element-mediated cis-regulation,2023-12-04,Genome Biology,BioMed Central,FALSE,4679.57,0.9717,2939276552,NA,"192613, 188803",Chronoshub
Swiss National Science Foundation (SNSF),2023,463.1058968817536,10.22331/q-2023-11-28-1190,Energy measurements remain thermometrically optimal beyond weak coupling,2023-12-04,Quantum,Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FALSE,450,0.9717,210/2023,NA,186067,Chronoshub
Swiss National Science Foundation (SNSF),2023,5660.183184110322,10.1371/journal.pbio.3002040,Adaptive β-lactam resistance from an inducible efflux pump that is post-translationally regulated by the DjlA co-chaperone,2023-12-04,PLOS Biology,Public Library of Science (PLoS),FALSE,5500,0.9717,APC600476862,NA,198737,Chronoshub
Swiss National Science Foundation (SNSF),2023,4450.962231141299,10.1136/bmjgh-2023-013316,Authorship Inequalities in Global Health Research: the IeDEA Southern Africa Collaboration,2023-12-04,BMJ Global Health,BMJ Publishing Group,FALSE,4325,0.9717,APC600474587,NA,189498,Chronoshub
Swiss National Science Foundation (SNSF),2023,1543.6863229391788,10.1063/4.0000217,Few-femtosecond electronic and structural rearrangements of CH$_4^+$ driven by the Jahn-Teller effect,2023-12-04,Structural Dynamics,AIP Publishing LLC and ACA,FALSE,1500,0.9717,SDY23-AR-XAS2023-00083_00222,NA,"172946, 183615",Chronoshub
Swiss National Science Foundation (SNSF),2023,2355.2845528455287,10.3389/ffgc.2023.1290922,Source or decomposition of soil organic matter: What is more important with increasing forest age in a subalpine setting?,2023-11-27,Frontiers in Forests and Global Change,Frontiers Media,FALSE,2288.63,0.9717,2023-1013579-4,NA,188684,Chronoshub
Swiss National Science Foundation (SNSF),2023,1706.8848410003086,10.1016/j.jcpx.2023.100133,Ensemble transport smoothing. Part II: Nonlinear updates,2023-11-27,Journal of Computational Physics: X,Elsevier,FALSE,1658.58,0.9717,OAD0000362519,NA,191663,Chronoshub
Swiss National Science Foundation (SNSF),2023,3097.8902953586494,10.3389/fevo.2023.1321104,Climate and dispersal limitation drive tree species range shifts in postglacial Europe: results from dynamic simulations,2023-11-27,Frontiers in Ecology and Evolution,Frontiers Media,FALSE,3010.22,0.9717,2023-1035740-3,NA,182609,Chronoshub
Swiss National Science Foundation (SNSF),2023,1522.5892765256767,10.7717/peerj.16564,Reliability of five-minute vs. one-hour heart rate variability metrics in individuals with spinal cord injury,2023-11-27,PeerJ,PeerJ,FALSE,1479.5,0.9717,Reimbursement ch_2OD0Rn2Fj6QKD39N1qTZ88Y0,NA,185351,Chronoshub
Swiss National Science Foundation (SNSF),2023,3652.073685293815,10.3389/fncel.2023.1289966,Genetic knockout of NTRK2 by CRISPR/Cas9 decreases neurogenesis and favors glial progenitors during differentiation of neural progenitor stem cells,2023-11-27,Frontiers in Cellular Neuroscience,Frontiers Media,FALSE,3548.72,0.9717,2023-1012470-2,NA,179478,Chronoshub
Swiss National Science Foundation (SNSF),2023,2488.288566429968,10.1038/s41598-023-46835-0,Molecular dynamics of JUNO-IZUMO1 complexation suggests biologically relevant mechanisms in fertilization,2023-11-27,Scientific Reports,Nature Publishing Group,FALSE,2417.87,0.9717,2939310832,NA,175839,Chronoshub
Swiss National Science Foundation (SNSF),2023,1496.295152824946,10.3390/pathogens12101217,Trypanosoma cruzi STIB980: a TcI strain for drug discovery and reverse genetics,2023-11-27,Pathogens,MDPI,FALSE,1453.95,0.9717,2609535,NA,"183536, 164172",Chronoshub
Swiss National Science Foundation (SNSF),2023,2322.033549449419,10.3389/fmats.2023.1277972,Biocleaning of historical metal artworks: innovative green gels amended with microbial derivatives,2023-11-27,Frontiers in Materials,Frontiers Media,FALSE,2256.32,0.9717,2023-0998571-6,NA,188755,Chronoshub
Swiss National Science Foundation (SNSF),2023,4631.058968817536,10.1172/jci.insight.170419,Effects of dulaglutide on alcohol consumption during smoking cessation,2023-11-27,JCI Insight,American Society for Clinical Investigation,FALSE,4500,0.9717,Reimbursement 121676,NA,193206,Chronoshub
Swiss National Science Foundation (SNSF),2023,1244.211176288978,10.5194/bg-20-4577-2023,"Long-term additions of ammonium nitrate to montane forest ecosystems may cause limited soil acidification, even in the presence of soil carbonate",2023-11-27,Biogeosciences,Copernicus GmbH,FALSE,1209,0.9717,Chronos-PUC-2023-61,NA,61959,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fmicb.2023.1253009,Motile bacteria leverage bioconvection for eco-physiological benefits in a natural aquatic environment,2023-11-27,Frontiers in Microbiology,Frontiers Media,FALSE,3473.33,0.9717,2023-0973192-4,NA,179264,Chronoshub
Swiss National Science Foundation (SNSF),2023,1981.0641144386127,10.1127/metz/2023/1191,Revisiting the early instrumental temperature records of Basel and Geneva,2023-11-27,Meteorologische Zeitschrift,E Schweizerbart Science Publishers,FALSE,1925,0.9717,14.11.2023/1,NA,"188701, 169676",Chronoshub
Swiss National Science Foundation (SNSF),2023,3318.9255943192343,10.3389/feart.2023.1076732,Bayesian estimation of glacier surface elevation changes from DEMs,2023-11-27,Frontiers in Earth Science,Frontiers Media,FALSE,3225,0.9717,2022-0774949-5,NA,177652,Chronoshub
Swiss National Science Foundation (SNSF),2023,1109.3959040856232,10.5194/tc-2023-89,Combined GNSS reflectometry/refractometry for automated and continuous in situ surface mass balance estimation on an Antarctic ice shelf,2023-11-27,Cryosphere,Copernicus GmbH,FALSE,1078,0.9717,Chronos-PUC-2023-60,NA,199328,Chronoshub
Swiss National Science Foundation (SNSF),2023,5974.09694350108,10.1038/s41467-023-43581-9,Non-equilibrium dynamics of spin-lattice coupling,2023-11-27,Nature Communications,Nature Publishing Group,FALSE,5805.03,0.9717,2939312681,NA,"183615, 189640, 196964",Chronoshub
Swiss National Science Foundation (SNSF),2023,2002.6551404754555,10.1038/s41598-023-43319-z,Evidence for an emotional adaptive function of dreams: a cross-cultural study,2023-11-27,Scientific Reports,Nature Publishing Group,FALSE,1945.98,0.9717,Reimbursement 1452522715 (ref E20-7778),NA,190722,Chronoshub
Swiss National Science Foundation (SNSF),2023,1996.0893279818872,10.1364/oe.504216,Hybrid silicon-organic Huygens'' metasurface for phase modulation,2023-11-27,Optics Express,Optical Society of America,FALSE,1939.6,0.9717,Reimbursement 10065791,NA,201547,Chronoshub
Swiss National Science Foundation (SNSF),2023,1418.7094782340228,10.3390/jimaging9120256,A KL Divergence-Based Loss for In Vivo Ultrafast Ultrasound Image Enhancement with Deep Learning,2023-11-27,Journal of Imaging,MDPI,FALSE,1378.56,0.9717,2686441,NA,207486,Chronoshub
Swiss National Science Foundation (SNSF),2023,3652.073685293815,10.3389/fpsyg.2023.1287274,Playfulness from children’s perspectives: Development and validation of the Children’s Playfulness Scale as a self-report instrument for children from 3 years of age,2023-11-27,Frontiers in Psychology,Frontiers Media,FALSE,3548.72,0.9717,2023-1009179-2,NA,192422,Chronoshub
Swiss National Science Foundation (SNSF),2023,1744.365544921272,10.1371/journal.pone.0245960,Doppelganger-based training: Imitating our virtual self to accelerate interpersonal skills learning,2023-11-27,PLOS ONE,Public Library of Science (PLoS),FALSE,1695,0.9717,Reimbursement PAB313481,NA,183564,Chronoshub
Swiss National Science Foundation (SNSF),2023,3485.8186683132653,10.1038/s42003-023-05590-8,"VirB, a transcriptional activation of virulence in Shigella flexneri, uses CTP as a cofactor Journal: Communications Biology",2023-11-27,Communications Biology,Springer Nature,FALSE,3387.17,0.9717,2939312528,NA,197770,Chronoshub
Swiss National Science Foundation (SNSF),2023,2760.975506843676,10.1093/molbev/msad252,Temporal variation in introgressed segments? length statistics computed from a limited number of ancient genomes sheds light on past admixture pulses,2023-11-27,Molecular Biology and Evolution,Oxford University Press,FALSE,2682.8399,0.9717,SOA23LT002433,NA,182577,Chronoshub
Swiss National Science Foundation (SNSF),2023,2377.4518884429353,10.1038/s43705-023-00334-5,Diurnal cycles drive rhythmic physiology and promote survival in facultative phototrophic bacteria,2023-11-27,ISME Communications,Springer Nature,FALSE,2310.17,0.9717,2939308329,NA,180142,Chronoshub
Swiss National Science Foundation (SNSF),2023,3485.8186683132653,10.1186/s12933-023-02057-2,Treatment with recombinant Sirt1 rewires the cardiac lipidome and rescues diabetes-related metabolic cardiomyopathy,2023-11-27,Cardiovascular Diabetology,BioMed Central,FALSE,3387.17,0.9717,2939291859,NA,197557,Chronoshub
Swiss National Science Foundation (SNSF),2023,4040.002058248431,10.1038/s41398-023-02495-2,Pharmacological Memory Modulation to Augment Trauma-focused Psychotherapy for PTSD: A Systematic Review of Randomised Controlled Trials,2023-11-27,Translational Psychiatry,Springer Nature,FALSE,3925.67,0.9717,2939065161,NA,169827,Chronoshub
Swiss National Science Foundation (SNSF),2023,463.1058968817536,10.5334/jopd.97,Data from the Swiss TREE Panel Study (Transitions from Education to Employment),2023-11-27,Journal of Open Psychology Data,Ubiquity Press,FALSE,450,0.9717,UP-7021,NA,"198048, 150998, 170404",Chronoshub
Swiss National Science Foundation (SNSF),2023,6679.01615725018,10.1038/s41467-023-43435-4,Taxonomic and environmental distribution of bacterial amino acid auxotrophies,2023-11-27,Nature Communications,Nature Publishing Group,FALSE,6490,0.9717,1452557114,NA,199849,Chronoshub
Swiss National Science Foundation (SNSF),2023,3574.4880107028916,10.3389/fmars.2023.1200178,The role of submesoscale filaments in restratification of the surface mixed layer and dissolved oxygen variability in large Lake Geneva: Field evidence complemented by Lagrangian particle-tracking,2023-11-20,Frontiers in Marine Science,Frontiers Media,FALSE,3473.33,0.9717,2023-0913731-3,NA,178866,Chronoshub
Swiss National Science Foundation (SNSF),2023,2599.1252444170013,10.1186/s13643-023-02376-1,Estimating and visualising the trade-off between benefits and harms on multiple clinical outcomes in network meta-analysis,2023-11-20,Systematic Reviews,BioMed Central,FALSE,2525.57,0.9717,2939291831,NA,179158,Chronoshub
Swiss National Science Foundation (SNSF),2023,5974.09694350108,10.1038/s41467-023-43197-z,Nickel-catalyzed direct stereoselective α-allylation of ketones with non-conjugated dienes,2023-11-20,Nature Communications,Nature Publishing Group,FALSE,5805.03,0.9717,2939294804,NA,180544,Chronoshub
