institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2025,2243.9167556029884,10.1038/s44172-025-00371-z,Additive manufacturing of a 3D- segmented plastic scintillator detector for tracking and calorimetry of elementary particles,2025-03-13T05:05:00Z,Communications Engineering,Springer Nature ,FALSE,2102.55,0.937,2936305104,NA,"203261, 224819",Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56830-w,Observation of first- and second-order dissipative phase transitions in a two-photon driven Kerr resonator,2025-03-13T05:05:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936301017,NA,200418,Chronoshub
Swiss National Science Foundation (SNSF),2025,2995.538954108858,10.1186/s12889-025-21452-w,Psychological stressors of imprisonment and coping of older incarcerated persons: a qualitative interview study,2025-03-13T05:05:00Z,BMC Public Health,Springer Nature ,FALSE,2806.82,0.937,2936258934,NA,166043,Chronoshub
Swiss National Science Foundation (SNSF),2025,2705.3895410885802,10.1038/s41598-024-83316-4,"Unstable foveation’s impact on reading, object tracking, and its implications for diagnosing and intervening in reading difficulties",2025-03-13T05:05:00Z,Scientific Reports,Springer Nature ,FALSE,2534.95,0.937,2936308069,NA,"203974, 204544",Chronoshub
Swiss National Science Foundation (SNSF),2025,2590.0213447171823,10.1038/s41597-025-04565-0,Affording reusable data: recommendations for researchers from a data-intensive project,2025-03-13T05:05:00Z,Scientific Data,Springer Nature ,FALSE,2426.85,0.937,2936289895,NA,213535,Chronoshub
Swiss National Science Foundation (SNSF),2025,3051.4941302027746,10.1186/s12904-025-01682-w,Prescription of essential medication during the final hospitalization of patients with heart failure or cancer,2025-03-13T05:05:00Z,BMC Palliative Care,Springer Nature ,FALSE,2859.25,0.937,2936292717,NA,212822,Chronoshub
Swiss National Science Foundation (SNSF),2025,4089.8078975453573,10.1038/s42003-025-07828-z,Mitochondrial dysfunction drives a neuronal  exhaustion phenotype in methylmalonic aciduria,2025-03-13T05:05:00Z,Communications Biology,Springer Nature ,FALSE,3832.15,0.937,2936328693,NA,192505,Chronoshub
Swiss National Science Foundation (SNSF),2025,7833.500533617929,10.1038/s44321-025-00202-w,Bile acid 7a-dehydroxylating bacteria accelerate injury-induced mucosal healing in the colon,2025-03-13T05:05:00Z,EMBO Molecular Medicine,Springer Nature ,FALSE,7339.99,0.937,2936303062,NA,"189178, 180317",Chronoshub
Swiss National Science Foundation (SNSF),2025,2665.0053361792957,10.1002/open.202500119,Evaluation of Benzo[cd]indol-2(1H)-ones as Downstream Hedgehog Pathway Inhibitors,2025-03-13T04:50:00Z,ChemistryOpen,Wiley,FALSE,2497.11,0.937,9100194658,NA,"185898, 189246",Chronoshub
Swiss National Science Foundation (SNSF),2025,3207.2358591248662,10.1111/mpp.70071,Genomic surveillance and molecular evolution of fungicide resistance in European populations of wheat powdery mildew,2025-03-13T04:50:00Z,Molecular Plant Pathology,Wiley,FALSE,3005.18,0.937,9100194794,NA,193473,Chronoshub
Swiss National Science Foundation (SNSF),2025,6079.903948772679,10.1002/smsc.202400622,Polymeric GUVs Support Longevity of Native Nuclei in Protocells,2025-03-13T04:50:00Z,Small Science,Wiley,FALSE,5696.87,0.937,9100194697,NA,"205608, 207383",Chronoshub
Swiss National Science Foundation (SNSF),2025,2081.1099252934896,10.1525/elementa.2024.00047,Characteristics and effects of aerosols during blowing snow events in the central Arctic,2025-03-13T04:40:00Z,Elementa: Science of the Anthropocene,University of California Press,FALSE,1950,0.937,APC600624892,NA,188478,Chronoshub
Swiss National Science Foundation (SNSF),2025,4490.394877267876,10.1126/sciadv.adu2865,"Anatomy of a Foreseeable Disaster: Lessons from the 2023 Dam-Breaching Flood in Derna, Libya",2025-03-13T04:39:00Z,Science Advances,American Association for the Advancement of Science,FALSE,4207.5,0.937,APC600634111,NA,216989,Chronoshub
Swiss National Science Foundation (SNSF),2025,3308.4311632870863,10.1128/msystems.01354-24,Unravelling Burkholderia cenocepacia H111 fitness determinants using two animal models,2025-03-13T04:39:00Z,mSystems,American Society for Microbiology,FALSE,3100,0.937,APC600633004B,NA,192800,Chronoshub
Swiss National Science Foundation (SNSF),2025,4754.535752401281,10.1126/sciadv.adr4161,Tree-ring stable isotopes from the European Alps reveal long-term summer drying over the Holocene,2025-03-13T04:39:00Z,Science Advances,American Association for the Advancement of Science,FALSE,4455,0.937,APC600633506,NA,210716,Chronoshub
Swiss National Science Foundation (SNSF),2025,4345.410779082177,10.1103/physrevx.15.021013,Classification of joint quantum measurements based on entanglement cost of localization,2025-03-13T04:36:00Z,Physical Review X,American Physical Society,FALSE,4071.6499,0.937,INV/25/FEB/016305,NA,224561,Chronoshub
Swiss National Science Foundation (SNSF),2025,3634.0981856990393,10.3389/fneur.2025.1547444,Gait impairments in patients with bilateral vestibulopathy and chronic unilateral vestibulopathy.,2025-03-13T04:33:00Z,Frontiers in Neurology,Frontiers Media,FALSE,3405.15,0.937,2024-1306351-4,NA,203564,Chronoshub
Swiss National Science Foundation (SNSF),2025,3473.8527214514406,10.5194/acp-25-2207-2025,Observations of high-time-resolution and size-resolved aerosol chemical composition and microphysics in the central Arctic: implications for climate-relevant particle properties,2025-03-13T04:32:00Z,Atmospheric Chemistry and Physics,Copernicus Publications,FALSE,3255,0.937,ACP-PUC-2025-93,NA,"169090, 188478",Chronoshub
Swiss National Science Foundation (SNSF),2025,2940.2347918890073,10.1103/physrevresearch.7.013290,Unconventional Gate-induced Superconductivity in Transition Metal Dichalcogenides,2025-03-13T04:08:00Z,Physical Review Research,American Physical Society,FALSE,2755,0.937,INV/25/FEB/016341,NA,"10000593, 178891",Chronoshub
Swiss National Science Foundation (SNSF),2025,2940.2347918890073,10.1103/physrevresearch.7.013289,Explicit demonstration of the equivalence between DFT+U and the Hartree-Fock limit of DFT+DMFT,2025-03-13T04:08:00Z,Physical Review Research,American Physical Society,FALSE,2755,0.937,INV/25/FEB/016357,NA,209454,Chronoshub
Swiss National Science Foundation (SNSF),2025,3801.3874066168623,10.3389/fbioe.2025.1441530,"Advancing Musculoskeletal Shoulder Modeling: Reflecting Glenohumeral Translation with Bony, Ligamentous, and Muscular Stability Constraints",2025-03-13T03:33:00Z,Frontiers in Bioengineering and Biotechnology,Frontiers Media,FALSE,3561.9,0.937,2024-1183682-4,NA,189082,Chronoshub
Swiss National Science Foundation (SNSF),2025,4032.1237993596583,10.3389/fimmu.2025.1519128,Recognition of MR1-antigen complexes by TCR Vγ9Vδ2,2025-03-13T03:33:00Z,Frontiers in Immunology,Frontiers Media,FALSE,3778.1,0.937,2024-1273702-5,NA,"192828, 173240",Chronoshub
Swiss National Science Foundation (SNSF),2025,4032.1237993596583,10.3389/fpls.2025.1521596,"Shaping Beta Diversity in Arid Landscape through Native Plant Species Contributions: Synergy of Climate, Soil, and Species Traits",2025-03-13T03:33:00Z,Frontiers in Plant Science,Frontiers Media,FALSE,3778.1,0.937,2024-1276488-3,NA,165800,Chronoshub
Swiss National Science Foundation (SNSF),2025,3801.3874066168623,10.3389/fphys.2025.1481766,Within- and between-day test–retest reliability of responses to rapid bilateral anterolateral magnetic phrenic nerve stimulation in healthy humans (ReStim),2025-03-13T03:33:00Z,Frontiers in Physiology,Frontiers Media,FALSE,3561.9,0.937,2024-1230532-2,NA,212561,Chronoshub
Swiss National Science Foundation (SNSF),2025,1921.0245464247598,10.1063/5.0254603,Memory resistor based in GaAs 2D-bilayers: In and out of equilibrium,2025-03-13T03:28:00Z,AIP Advances,American Institute of Physics,FALSE,1800,0.937,ADV25-AR-00098_10442,NA,207538,Chronoshub
Swiss National Science Foundation (SNSF),2025,4002.1344717182496,10.26508/lsa.202403074,MDC1 mediates Pellino recruitment to sites of DNA double-strand breaks,2025-03-13T03:24:00Z,Life Science Alliance,Springer Nature ,FALSE,3750,0.937,LSA-2024-03074_01588,NA,189141,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56937-0,A small signaling domain controls PPIP5K phosphatase activity in phosphate homeostasis.,2025-03-03T04:11:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936298446,NA,209412,Chronoshub
Swiss National Science Foundation (SNSF),2025,2603.2870864461047,10.1186/s11689-025-09593-w,Atypical Audio-Visual Neural Synchrony and Speech Processing in early Autism,2025-03-03T04:11:00Z,Journal of Neurodevelopmental Disorders,Springer Nature ,FALSE,2439.28,0.937,2936278648,NA,"212653, 163859, 190084, 202235, 185897",Chronoshub
Swiss National Science Foundation (SNSF),2025,3282.2305229455706,10.1186/s40170-025-00378-2,Carboxylesterase 1-mediated endocannabinoid metabolism in skin: role in melanoma progression in BRafV600E/Pten−/− mice,2025-03-03T04:11:00Z,Cancer and Metabolism,Springer Nature ,FALSE,3075.45,0.937,2936290422,NA,189220,Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-88769-9,Prosopagnosia and the role of face-sensitive areas in race perception,2025-03-03T04:11:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936299096,NA,189018,Chronoshub
Swiss National Science Foundation (SNSF),2025,3166.8623265741726,10.1186/s13071-025-06702-5,"Description of Heterorhabditis americana n. sp. (Rhabditida, Heterorhabditidae), a new entomopathogenic nematode species isolated in North America",2025-03-03T04:10:00Z,Parasites and Vectors,Springer Nature ,FALSE,2967.35,0.937,2936298997,NA,186094,Chronoshub
Swiss National Science Foundation (SNSF),2025,6506.766275346851,10.1002/advs.202415266,Two-Dimensional Metalorganic Ferromagnets,2025-03-03T04:05:00Z,Advanced Science,Wiley,FALSE,6096.84,0.937,9100194459,NA,202775,Chronoshub
Swiss National Science Foundation (SNSF),2025,6506.766275346851,10.1002/advs.202415808,Multimodal Nanoplasmonic and Fluorescence Imaging for Simultaneous Monitoring of Single-Cell Secretory and Intracellular Dynamics,2025-03-03T04:05:00Z,Advanced Science,Wiley,FALSE,6096.84,0.937,9100194436,NA,213534,Chronoshub
Swiss National Science Foundation (SNSF),2025,4144.951974386339,10.1093/nar/gkaf132,Structural Basis for Cooperative ssDNA Binding by Bacteriophage Protein Filament P12,2025-03-03T04:00:00Z,Nucleic Acids Research,Oxford University Press,FALSE,3883.82,0.937,SOA25LT002093,NA,202090,Chronoshub
Swiss National Science Foundation (SNSF),2025,2834.663820704375,10.5194/hess-29-863-2025,Green water availability and water-limited crop yields under a changing climate in Ethiopia,2025-03-03T03:58:00Z,Hydrology and Earth System Sciences,European Geosciences Union,FALSE,2656.08,0.937,HESS-PUC-2025-47,NA,194649,Chronoshub
Swiss National Science Foundation (SNSF),2025,1013.8740661686232,10.1128/mra.01218-24,Complete genome sequence of Escherichia coli phage Eryne,2025-03-03T03:54:00Z,Microbiology Resource Announcements,American Society for Microbiology,FALSE,950,0.937,APC600632077,NA,"211369, 168913",Chronoshub
Swiss National Science Foundation (SNSF),2025,4002.1344717182496,10.26508/lsa.202402991,Metabolic dysregulation contributes to the development of dysferlinopathy,2025-03-03T03:52:00Z,Life Science Alliance,Springer Nature ,FALSE,3750,0.937,LSA-2024-02991_01585,NA,209252,Chronoshub
Swiss National Science Foundation (SNSF),2025,2443.9701173959443,10.1371/journal.pone.0309642,Is there a right place? The effect of within-leaf clutch location on offspring survival in a glassfrog,2025-03-03T03:50:00Z,PLoS Biology,Public Library of Science,FALSE,2290,0.937,PAB389111,NA,215049,Chronoshub
Swiss National Science Foundation (SNSF),2025,2689.23159018143,10.1093/gji/ggaf065,A decade of the fast-varying ionospheric and magnetospheric magnetic fields from ground and multi-satellite observations,2025-03-03T03:48:00Z,Geophysical Journal International,Oxford University Press,FALSE,2519.81,0.937,SOA25LT002114,NA,219247,Chronoshub
Swiss National Science Foundation (SNSF),2025,2399.65848452508,10.1002/pei3.70041,Plants’ contributions to people shift with glacier extinction,2025-02-26T12:55:00Z,Plant-Environment Interactions,Wiley,FALSE,2248.48,0.937,9100194442,NA,202127,Chronoshub
Swiss National Science Foundation (SNSF),2025,2076.6275346851653,10.1002/ejsc.12273,Does a single exercise session reduce the reactivity to acute psychosocial stress in children?,2025-02-26T12:54:00Z,European Journal of Sport Science,Wiley,FALSE,1945.8,0.937,9100194508,NA,197076,Chronoshub
Swiss National Science Foundation (SNSF),2025,907.1504802561366,10.5334/joc.388,Keeping the time: the impact of external clock-speed manipulation on time-based prospective memory,2025-02-26T12:50:00Z,Journal of Cognition,Ubiquity Press,FALSE,850,0.937,28/2024,NA,212339,Chronoshub
Swiss National Science Foundation (SNSF),2025,2720.384204909285,10.1136/bmjopen-2024-092938,Study protocol for the NapBiome trial: Targeting gut microbiota to improve sleep rhythm and developmental and behavioural outcomes in early childhood in a birth cohort in Switzerland,2025-02-26T12:49:00Z,BMJ Open,BMJ Publishing Group,FALSE,2549,0.937,APC600630444,NA,10000835,Chronoshub
Swiss National Science Foundation (SNSF),2025,1574.813233724653,10.5194/wcd-6-211-2025,Synoptic perspective on the conversion and maintenance of local available potential energy in extratropical cyclones,2025-02-26T12:46:00Z,Weather and Climate Dynamics,Copernicus Publications,FALSE,1475.6,0.937,WCD-PUC-2025-6,NA,196978,Chronoshub
Swiss National Science Foundation (SNSF),2025,1744.9306296691568,10.5334/cstp.749,Implementation of a global citizen science app in community-based water monitoring: lessons learned from the CrowdWater experiences in Latin America,2025-02-26T12:15:00Z,Citizen Science: Theory and Practice,Ubiquity Press,FALSE,1635,0.937,J-0289,NA,192125,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56851-5,Context-dependent change in the fitness effect of (in)organic phosphate antiporter glpT during Salmonella typhimuri,2025-02-26T02:10:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936290203,NA,192567,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56890-y,Monosaccharides drive Salmonella gut colonization in a context-dependent or -independent manner,2025-02-26T02:09:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936301013,NA,192567,Chronoshub
Swiss National Science Foundation (SNSF),2025,4781.216648879402,10.1051/bsgf/2024027,Coral Moroccan biodiversity after the End-Triassic mass extinction,2025-02-26T01:23:00Z,BSGF - Earth Sciences Bulletin,EDP Sciences,FALSE,4480,0.937,FD4898,NA,178908,Chronoshub
Swiss National Science Foundation (SNSF),2025,1938.1856990394876,10.1002/ece3.70933,Evidence for pathogen-driven selection acting on HLA-DPB1 in response to Plasmodium falciparum malaria in West Africa,2025-02-21T12:01:40Z,Ecology and Evolution,Wiley,FALSE,1816.08,0.937,9100192206,NA,188820,Chronoshub
Swiss National Science Foundation (SNSF),2025,2705.3895410885802,10.1038/s41598-024-85092-7,Drug-induced differential culturability in diverse strains of Mycobacterium tuberculosis,2025-02-21T08:26:13Z,Scientific Reports,Springer Nature ,FALSE,2534.95,0.937,2936266871,NA,10000213,Chronoshub
Swiss National Science Foundation (SNSF),2025,3518.7299893276413,10.1111/ene.70056,Cortisol and ten-years cognitive decline in older people from the general population,2025-02-19T12:59:00Z,European Journal of Neurology,Wiley,FALSE,3297.05,0.937,9100192834,NA,"141179, 204886",Chronoshub
Swiss National Science Foundation (SNSF),2025,1120.5976520811098,10.1515/jci-2023-0082,Treatment Effect Estimation with Observational Network Data using Machine Learning,2025-02-19T12:52:00Z,Journal of Causal Inference,De Gruyter Brill,FALSE,1050,0.937,APC600629696,NA,172485,Chronoshub
Swiss National Science Foundation (SNSF),2025,2860.1921024546423,10.1136/bmjpo-2024-003189,Daily Life Situations and Participation of Siblings of Children with Childhood-onset Disabilities: A Scoping Review,2025-02-19T12:51:00Z,BMJ Paediatrics Open,BMJ Publishing Group,FALSE,2680,0.937,APC600626192,NA,212587,Chronoshub
Swiss National Science Foundation (SNSF),2025,1991.6220917822836,10.1093/evlett/qrae059,The maintenance of genetic polymorphism underlying sexually antagonistic traits,2025-02-19T12:46:00Z,Evolution Letters,Oxford University Press,FALSE,1866.1499,0.937,SOA24LT012250,NA,181243,Chronoshub
Swiss National Science Foundation (SNSF),2025,3634.0981856990393,10.1093/ismejo/wraf025,Strain identity effects contribute more to Pseudomonas community functioning than strain interactions,2025-02-19T12:45:00Z,The ISME Journal: Multidisciplinary Journal of Microbial Ecology,Oxford University Press,FALSE,3405.15,0.937,SOA25LT001501,NA,"212266, 182499",Chronoshub
Swiss National Science Foundation (SNSF),2025,1707.5773745997865,10.1162/imag_a_00487,BrainAgeNeXt: Advancing Brain Age Modeling for Individuals with Multiple Sclerosis,2025-02-19T11:30:00Z,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1600,0.937,APC600626836,NA,206833,Chronoshub
Swiss National Science Foundation (SNSF),2025,3201.7075773745996,10.1001/jamanetworkopen.2025.3559,Risk Stratification and Treatment Selection in Patients with Asymptomatic Abdominal Aortic Aneurysms,2025-02-19T11:30:00Z,Jama Network Open,American Medical Association,FALSE,3000,0.937,APC600627291,NA,217674,Chronoshub
Swiss National Science Foundation (SNSF),2025,1707.5773745997865,10.1162/imag_a_00480,Categorization and discrimination of human and non-human primate affective vocalizations: investigation of frontal cortex activity through fNIRS.,2025-02-19T11:30:00Z,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1600,0.937,APC600625847,NA,"162720, 186832",Chronoshub
Swiss National Science Foundation (SNSF),2025,2604.0554962646743,10.1364/oe.551479,Hot-electron-induced substrate response in transient absorption spectroscopy of tantalum,2025-02-19T11:30:00Z,Optics Express,Optica Publishing Group,FALSE,2440,0.937,APC600628687,NA,200416,Chronoshub
Swiss National Science Foundation (SNSF),2025,4490.394877267876,10.1126/sciadv.adq9054,Single-Stranded DNA Binding to the Transcription Factor PafBC Triggers the Mycobacterial DNA Damage Response,2025-02-19T11:30:00Z,Science Advances,American Association for the Advancement of Science,FALSE,4207.5,0.937,APC600627937,NA,215606,Chronoshub
Swiss National Science Foundation (SNSF),2025,3335.112059765208,10.1136/bmjopen-2024-098574,Energy Management Education for Persons Living with Long COVID-Related Fatigue (EMERGE): Protocol of a Two-Parallel Arms Target Trial Emulation Study in a Multicentre Outpatient Intervention Setting with an Online Control Group Register.,2025-02-19T11:29:00Z,BMJ Open,BMJ Publishing Group,FALSE,3125,0.937,APC600624999,NA,220491,Chronoshub
Swiss National Science Foundation (SNSF),2025,3201.7075773745996,10.1001/jamanetworkopen.2025.1333,"Surgical site infections after liver transplantation: incidence, risk factors, and outcomes",2025-02-19T11:29:00Z,Jama Network Open,American Medical Association,FALSE,3000,0.937,APC600624925,NA,229634,Chronoshub
Swiss National Science Foundation (SNSF),2025,2307.3639274279612,10.3389/adar.2025.13969,Perceptions of the Term ''''Abstinence'''' Among Adolescents and Young Adults: A Qualitative Study on Alcohol Non-Consumption in Switzerland,2025-02-19T11:09:00Z,Advances in Drug and Alcohol Research,Frontiers Media,FALSE,2162,0.937,2024-FSHIP0005303-3,NA,200500,Chronoshub
Swiss National Science Foundation (SNSF),2025,4032.1237993596583,10.3389/fimmu.2025.1530327,Cellular and molecular determinants mediating the dysregulated germinal center immune dynamics in systemic lupus erythematosus,2025-02-19T11:09:00Z,Frontiers in Immunology,Frontiers Media,FALSE,3778.1,0.937,2024-1286469-2,NA,204226,Chronoshub
Swiss National Science Foundation (SNSF),2025,2451.5795090715046,10.3389/frcha.2025.1510961,Clinical characteristics of depressed children and adolescents with and without suicidal thoughts and behavior: a cross-sectional study,2025-02-19T11:09:00Z,Frontiers in Child and Adolescent Psychiatry,Frontiers Media,FALSE,2297.13,0.937,2024-1264086-2,NA,166826,Chronoshub
Swiss National Science Foundation (SNSF),2025,3224.546424759872,10.3389/fphy.2025.1516630,A diffusion MRI model for random walks confined on cylindrical surfaces: Towards non-invasive quantification of myelin sheath radius,2025-02-19T11:09:00Z,Frontiers of Physics,Frontiers Media,FALSE,3021.4,0.937,2024-1270963-2,NA,"185814, 10000706",Chronoshub
Swiss National Science Foundation (SNSF),2025,2451.5795090715046,10.3389/feduc.2025.1518609,"Student well-being during Covid-19 -Impact of individual characteristics, learning behavior, teaching quality, school system-related aspects and home learning environment",2025-02-19T11:09:00Z,Frontiers in Education,Frontiers Media,FALSE,2297.13,0.937,2024-1273132-2,NA,210193,Chronoshub
Swiss National Science Foundation (SNSF),2025,2451.5795090715046,10.3389/frvir.2025.1502450,Virtual reality as a possible aged care technology – opportunities and prejudices from older persons and their caregivers in a qualitative study,2025-02-19T11:09:00Z,Frontiers in Virtual Reality,Frontiers Media,FALSE,2297.13,0.937,2024-1261662-2,NA,187464,Chronoshub
Swiss National Science Foundation (SNSF),2025,3122.7321237993597,10.1371/journal.pdig.0000728,What makes clinical machine learning fair? A practical ethics framework,2025-02-19T11:03:00Z,PLOS Digital Health,Public Library of Science,FALSE,2926,0.937,PAB388323,NA,187356,Chronoshub
Swiss National Science Foundation (SNSF),2025,2443.9701173959443,10.1371/journal.pone.0318570,How Animal Ethics Committees make decisions – a scoping review of empirical studies,2025-02-19T11:03:00Z,PLoS ONE,Public Library of Science,FALSE,2290,0.937,PAB388089,NA,"206432, 206458",Chronoshub
Swiss National Science Foundation (SNSF),2025,2443.9701173959443,10.1371/journal.pone.0318142,"Drosophila Topoisomerase 3β binds to mRNAs in vivo, contributes to their localization and stability, and counteracts premature aging",2025-02-19T11:03:00Z,PLoS ONE,Public Library of Science,FALSE,2290,0.937,PAB387589,NA,"205075, 173188",Chronoshub
Swiss National Science Foundation (SNSF),2025,1919.957310565635,10.3847/psj/ad9de9,ORIGIN: Laser Desorption Ionization Mass Spectrometry of Nucleobases for In Situ Space Exploration,2025-02-19T10:58:00Z,The Planetary Science Journal,IOP Publishing,FALSE,1799,0.937,8262645,NA,207409,Chronoshub
Swiss National Science Foundation (SNSF),2025,3213.4471718249733,10.3847/1538-4357/ada351,Pushing ALMA to the Limit: 140 pc Resolution Observations of a z=6.6 Quasar–galaxy Merger Resolve Strikingly Different Morphologies of Dust Continuum and [C II] 158μm Emission,2025-02-19T10:58:00Z,The Astrophysical Journal,IOP Publishing,FALSE,3011,0.937,8262777,NA,207349,Chronoshub
Swiss National Science Foundation (SNSF),2025,2081.1099252934896,10.1167/jov.24.1.11,Does surface completion fail to support 1 uncrowding?,2025-02-19T10:45:00Z,Journal of Vision,Association for Research in Vision and Ophthalmology,FALSE,1950,0.937,INV/25/FEB/006286,NA,212958,Chronoshub
Swiss National Science Foundation (SNSF),2025,2940.2347918890073,10.1103/physrevresearch.7.013199,Exploring Frustration Effects of Strongly Interacting Bosons via the Hall Response,2025-02-19T10:45:00Z,Physical Review Research,American Physical Society,FALSE,2755,0.937,INV/25/FEB/016182,NA,219400,Chronoshub
Swiss National Science Foundation (SNSF),2025,2940.2347918890073,10.1103/physrevresearch.7.013197,Coupling a high-Q resonator to a spin qubit with all-electrical control,2025-02-19T10:45:00Z,Physical Review Research,American Physical Society,FALSE,2755,0.937,INV/25/JAN/016086,NA,180604,Chronoshub
Swiss National Science Foundation (SNSF),2025,2854.855923159018,10.1103/physrevresearch.7.013276,Dissipative quantum chaos unveiled by stochastic quantum trajectories,2025-02-19T10:45:00Z,Physical Review Research,American Physical Society,FALSE,2675,0.937,INV/25/FEB/016196,NA,215172,Chronoshub
Swiss National Science Foundation (SNSF),2025,2940.2347918890073,10.1103/physrevresearch.7.013212,Low-Energy Electron Scattering Cross Sections for Nanoscale Water Clusters,2025-02-19T10:25:00Z,Physical Review Research,American Physical Society,FALSE,2755,0.937,INV/25/JAN/016088,NA,183615,Chronoshub
Swiss National Science Foundation (SNSF),2025,3282.2305229455706,10.1186/s12884-025-07251-6,Experiencing Weight Stigma During Childbirth Increases the Odds of Cesarean Birth,2025-02-19T09:42:00Z,BMC Pregnancy and Childbirth,Springer Nature ,FALSE,3075.45,0.937,2936296158,NA,188154,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56852-4,Holographic tomographic volumetric additive manufacturing,2025-02-19T09:42:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936290318,NA,196971,Chronoshub
Swiss National Science Foundation (SNSF),2025,3512.966915688367,10.1186/s12885-025-13617-y,Exploring RNA Cargo in Extracellular Vesicles for Pleural Mesothelioma Detection,2025-02-19T09:42:00Z,BMC Cancer,Springer Nature ,FALSE,3291.65,0.937,2936271918,NA,176063,Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-90125-w,Micro-CT analysis reveals porosity driven growth banding in Caribbean coral Siderastrea siderea,2025-02-19T09:42:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936294424,NA,194204,Chronoshub
Swiss National Science Foundation (SNSF),2025,3743.703308431163,10.1186/s10194-025-01963-y,Effects of neck-exercise and health promotion on headache outcomes in office workers: Secondary analysis of the NEXpro stepped wedge cluster randomised controlled trial,2025-02-19T09:42:00Z,The Journal of Headache and Pain,Springer Nature ,FALSE,3507.85,0.937,2936276953,NA,182389,Chronoshub
Swiss National Science Foundation (SNSF),2025,2603.2870864461047,10.1186/s13071-024-06652-4,Impact of the intensity of infection in birds on Plasmodium development within Culex pipiens mosquitoes,2025-02-19T09:42:00Z,Parasites and Vectors,Springer Nature ,FALSE,2439.28,0.937,2936294363,NA,179378,Chronoshub
Swiss National Science Foundation (SNSF),2025,4320.544290288153,10.1038/s41427-025-00590-y,Atomic scale determination of magnetism and stoichiometry at the La0.7Sr0.3MnO3/SrTiO3 interface: investigation of inverse hysteresis,2025-02-19T09:41:00Z,npg Asia Materials,Springer Nature ,FALSE,4048.35,0.937,2936271954,NA,184684,Chronoshub
Swiss National Science Foundation (SNSF),2025,3512.966915688367,10.1038/s43247-025-02038-1,Injecting solid particles into the stratosphere could mitigate global warming but currently entails great uncertainties,2025-02-19T09:41:00Z,Communications Earth & Environment,Springer Nature ,FALSE,3291.65,0.937,2936272562,NA,180043,Chronoshub
Swiss National Science Foundation (SNSF),2025,2705.3895410885802,10.1038/s41598-024-76432-8,Alternative climatic steady states near the Permian–Triassic Boundary,2025-02-19T09:41:00Z,Scientific Reports,Springer Nature ,FALSE,2534.95,0.937,2936268378,NA,180253,Chronoshub
Swiss National Science Foundation (SNSF),2025,4089.8078975453573,10.1038/s42003-025-07497-y,Arabidopsis conditional photosynthesis mutants abc1k1 and var2 accumulate partially processed thylakoid preproteins and are defective in chloroplast biogenesis,2025-02-19T09:41:00Z,Communications Biology,Springer Nature ,FALSE,3832.15,0.937,2936258426,NA,208000,Chronoshub
Swiss National Science Foundation (SNSF),2025,3628.335112059765,10.1186/s12967-024-06040-7,Multiomics unravels the complexity of male obesity: a prospective observational study,2025-02-19T09:41:00Z,Journal of Translational Medicine,Springer Nature ,FALSE,3399.75,0.937,2936266818,NA,201275,Chronoshub
Swiss National Science Foundation (SNSF),2025,3166.8623265741726,10.1186/s12870-025-06088-7,Induction by caterpillars of stored and emitted volatiles in terpene chemotypes from populations of wild cotton (Gossypium hirsutum),2025-02-19T09:41:00Z,BMC Plant Biology,Springer Nature ,FALSE,2967.35,0.937,2936268671,NA,185319,Chronoshub
Swiss National Science Foundation (SNSF),2025,3974.4397011739593,10.1038/s41541-024-01006-8,Probing novel epitopes on the Plasmodium falciparum circumsporozoite protein for vaccine development,2025-02-19T09:39:00Z,npj Vaccines,Springer Nature ,FALSE,3724.05,0.937,2939876995,NA,185114,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-56888-6,Structural basis of siderophore export and drug efflux by Mycobacterium tuberculosis,2025-02-19T09:39:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936296861,NA,170625,Chronoshub
